lakeid,sampledate,depth,ca,mg,na,k,cl,so4,cond,ph,alk,dic,temp,bicarbonate,carbonate,alkalinity_calculated,hplus,cations,anions,Lake,Lat,Long
AL,1993-02-23,4,0.6622086930485552,0.29541246657066444,0.07394841010918264,0.021356591129981072,0.010154288776690265,0.08255257130959816,103,7,920,13.395,3.6,0.8316700422639293,4.443144712478448e-4,832.0265118971006,9.999999999999999e-5,1.0529261608583835,0.9248212168214656,Allequash Lake,46.038317,89.620617
AL,1993-02-23,7,0.7395578621687708,0.322567372968525,0.07916829788159555,0.02557675584428871,0.011282543085211406,0.06953987091401208,112,6.95,1023,16.18,4.6,0.9814848020990987,4.8260456100338554e-4,981.8662968942991,1.122018454301963e-4,1.1668702888631801,1.0627898206593256,Allequash Lake,46.038317,89.620617
AL,1993-05-03,0,0.5923449273915863,0.26332030446410204,0.06350863456435686,0.015601821065016114,0.011282543085211406,0.0757859671038934,94,7.27,836,11.38,6,0.8081489062920011,8.675620992697324e-4,808.99670881612235,5.3703179637025325e-5,0.9347756874850612,0.8960849785803756,Allequash Lake,46.038317,89.620617
AL,1993-05-03,4,0.5968361694695344,0.26332030446410204,0.06263865326895471,0.015857588623459002,0.012692860970862831,0.07661877992921091,94,7.26,836,11.5,5.7,0.8129786713568102,8.449664976224437e-4,813.8007196796242,5.495408738576248e-5,0.9386527158260501,0.9031352787545064,Allequash Lake,46.038317,89.620617
AL,1993-08-26,0,0.5883527122111881,0.26332030446410204,0.06916351298447083,0.015985472402680445,0.010295320565255407,0.07037268373932958,89.5,8.5,830,10.085,23.3,0.8220097002700533,0.023489475297032072,848.3000582619768,3.1622776601683796e-6,0.9368220020624415,0.9261671798716703,Allequash Lake,46.038317,89.620617
AL,1993-08-26,4,0.595339088776885,0.265788932318453,0.06829353168906868,0.015601821065016114,0.00874397089103884,0.06912346450135332,90,8.4,841,10.24,21.7,0.8356546743734387,0.018321425331599018,855.9355219130537,3.981071705534969e-6,0.9450233738494228,0.9318435350974298,Allequash Lake,46.038317,89.620617
AL,1993-08-26,6,0.6597135585608064,0.27648631968730714,0.07003349427987299,0.01969410200010231,0.009026034468169125,0.05288361440766188,NA,6.96,960,13.5,17.4,0.8808065159123457,6.344964025721061e-4,881.377496126923,1.0964781961431851e-4,1.0259274745280889,0.9433506611907488,Allequash Lake,46.038317,89.620617
AL,1993-08-26,7,0.7799790408703029,0.29458959061921414,0.07220844751837835,0.0237863829351885,0.01043635235382055,0.024359775140537162,113,6.89,1158,17.35,14.6,1.0769918925225734,6.154184966675195e-4,1077.5071552527456,1.2882495516931347e-4,1.170563461943084,1.1124034385135988,Allequash Lake,46.038317,89.620617
AL,1993-11-03,0,0.6177952991666251,0.27319481588150585,0.0695985036321719,0.017903729091002095,0.014667306010774829,0.07120549656464709,93,7.56,881,11.17,4.2,0.8506429416930222,0.0016822883688381682,852.3559453773917,2.754228703338169e-5,0.978492347771305,0.9381980326372824,Allequash Lake,46.038317,89.620617
AL,1993-11-03,4,0.5998303308548331,0.27154906397860523,0.07003349427987299,0.017903729091002095,0.011282543085211406,0.07162190297730585,93,7.53,878,11.19,4.1,0.8468989275767775,0.0015580782026227836,848.4810523661846,2.951209226666384e-5,0.9593166182043135,0.9313614518419175,Allequash Lake,46.038317,89.620617
AL,1994-02-22,0,0.6686960427167024,0.2912980868134129,0.08525816694941059,0.019949869558545195,0.016359687473556535,0.10930668332292318,107,7.3,853,13.22,0.1,0.9257962527727458,8.773823458824148e-4,926.642036477779,5.011872336272725e-5,1.065202166038071,1.0523400059151078,Allequash Lake,46.038317,89.620617
AL,1994-02-22,4,0.665202854433854,0.28636083110471094,0.07568837269998695,0.019949869558545195,0.013539051702253686,0.08057464084946908,105,7.04,940,14.11,2.3,0.8884679614734609,4.986689531928523e-4,888.8867828055147,9.120108393559096e-5,1.047201927797097,0.9830803229783764,Allequash Lake,46.038317,89.620617
AL,1994-02-22,7,0.7804780677678527,0.3242131248714256,0.08090826047239984,0.0237863829351885,0.01762897357064282,0.06641682281907141,123.5,7,1166.5,18.19,3.7,1.1301512059509873,6.057383527279374e-4,1130.667786931161,9.999999999999999e-5,1.2093858360468666,1.2148027406934296,Allequash Lake,46.038317,89.620617
AL,1994-05-03,0,0.5948400618793352,0.26002880065830075,0.07003349427987299,0.01841526420788787,0.01043635235382055,0.07807620237351655,94,7.84,837,10.85,8,0.8635255504694942,0.0036598780265633,867.3360663258187,1.4454397707459279e-5,0.9433176210253968,0.9556979832233946,Allequash Lake,46.038317,89.620617
AL,1994-05-03,4,0.5838614701332401,0.25509154494959885,0.06872852233676977,0.018926799324773647,0.01043635235382055,0.07849260878617531,94,7.85,836,10.93,7.4,0.8702007279723128,0.003706866250328941,874.0532311004162,1.4125375446227553e-5,0.9266083367443823,0.9628365553626376,Allequash Lake,46.038317,89.620617
AL,1994-05-03,7,0.588602225659963,0.25632585887677434,0.06938100830832138,0.018543147987109314,0.010577384142385692,0.07870081199250469,95,7.55,831,11.09,6.7,0.847366109471558,0.0017710642155330805,849.1819130701135,2.8183829312644552e-5,0.932852240832168,0.9384153698219815,Allequash Lake,46.038317,89.620617
AL,1994-08-25,0,0.5928439542891362,0.27319481588150585,0.07046848492757406,0.017136426415673436,0.00874397089103884,0.06808244846970643,92,8.99,870,9.69,23.2,0.7710459590899003,0.06794413091887962,847.5958369898009,1.0232929922807537e-6,0.9536436815138896,0.9158165093695252,Allequash Lake,46.038317,89.620617
AL,1994-08-25,4,0.5893507660062878,0.26990331207570456,0.07003349427987299,0.016369123740344774,0.008461907313908555,0.06537580678742452,NA,8.59,869,10.47,20,0.8525661285294116,0.0278624679386894,883.0827619957092,2.5703957827688647e-6,0.9456566961022103,0.9542663105694341,Allequash Lake,46.038317,89.620617
AL,1994-08-25,6,0.6235341084884475,0.2756634437358568,0.06938100830832138,0.017903729091002095,0.009731193410994836,0.057047678534249434,98,7.07,929.5,13.530000000000001,17.6,0.9281078505749184,8.654868835255849e-4,928.9497503890278,8.51138038202376e-5,0.9864822896236278,0.9957522094036882,Allequash Lake,46.038317,89.620617
AL,1994-08-25,7,0.8243924347522331,0.3184529932112734,0.07220844751837835,0.028134431428717584,0.01212873381660226,0.0033312513012700396,133,7.01,1365,24.03,16,1.5975720361301946,0.0012472374560587832,1598.7640856655512,9.772372209558111e-5,1.2431883069106024,1.6142792587041257,Allequash Lake,46.038317,89.620617
AL,1994-11-17,0,0.550426667997405,0.25509154494959885,0.06916351298447083,0.018159496649444985,0.009590161622429696,0.07682698313554029,92,7.68,823,10.77,5,0.8381207322706445,0.002241433118120121,840.4259167425033,2.089296130854041e-5,0.8928412225809197,0.9267793101467346,Allequash Lake,46.038317,89.620617
AL,1994-11-17,4,0.554917910075353,0.2567372968524995,0.07046848492757406,0.018671031766330757,0.011000479508081121,0.07724338954819904,92,7.65,819,10.88,4.8,0.8425915403351915,0.0020897100088358286,844.736017073133,2.238721138568338e-5,0.9007947236217573,0.9329251194003074,Allequash Lake,46.038317,89.620617
AL,1994-11-17,7,0.5524227755876041,0.2559144209010492,0.06938100830832138,0.01841526420788787,0.010295320565255407,0.07713928794503436,92,7.675000000000001,818.5,10.695,4.8,0.8314048965174912,0.0021841451988577213,833.6499329959092,2.113489039836643e-5,0.8961334690048626,0.9210236502266386,Allequash Lake,46.038317,89.620617
AL,1995-02-21,0,0.66295723339488,0.2912980868134129,0.07808082126234285,0.01803161287022354,0.012551829182297688,0.10514261919633563,103.5,7.325,922.5,12.5,0.1,0.8831867123862313,8.865964732204797e-4,884.0460905512064,4.731512589614803e-5,1.0503677543408594,1.0017677572380852,Allequash Lake,46.038317,89.620617
AL,1995-02-21,4,0.6941464144917411,0.2978810944250154,0.07786332593849232,0.01969410200010231,0.012410797393732546,0.09181761399125547,104,7.11,928,13.21,3.5,0.8690905497726485,5.962008219264454e-4,869.6255806928616,7.762471166286911e-5,1.0895849368553512,0.9739151619795631,Allequash Lake,46.038317,89.620617
AL,1995-02-21,6,0.7769848794850042,0.325036000822876,0.07829831658619339,0.02199601002608829,0.012974924547993117,0.0822402665001041,114,6.99,1031,16.03,4.5,0.9954869878834406,5.350062132836e-4,995.9320597412365,1.0232929922807536e-4,1.202315206920162,1.0912371851448215,Allequash Lake,46.038317,89.620617
AL,1995-05-01,0,0.6118069763960277,0.2740176918329562,0.06829353168906868,0.019182566883216533,0.010718415930950836,0.07724338954819904,96,7.89,856,11.54,7.3,0.921895751839872,0.004292985738586448,926.3495472794189,1.288249551693135e-5,0.9733007668012691,1.0141505430576083,Allequash Lake,46.038317,89.620617
AL,1995-05-01,4,0.6153001646788762,0.2748405677844065,0.06916351298447083,0.01943833444165942,0.014667306010774829,0.07870081199250469,97,7.89,856,11.53,6.7,0.9206137311078498,0.004209598403493373,924.9745728318352,1.288249551693135e-5,0.9787425798894129,1.0181914475146228,Allequash Lake,46.038317,89.620617
AL,1995-05-01,7,0.622536054693348,0.2748405677844065,0.06829353168906868,0.018671031766330757,0.011705638450906835,0.07807620237351655,97,7.365,862.5,12.364999999999998,5.7,0.9032196147919507,0.0011955113352345734,904.4134212000527,4.3151907682776496e-5,0.9843411859331541,0.9941969669516086,Allequash Lake,46.038317,89.620617
AL,1995-12-14,0,0.6622086930485552,0.2888294589590619,0.07786332593849232,0.01969410200010231,0.01212873381660226,0.08786175307099729,101,7.42,901,12.95,0.1,0.9428578367707182,0.0011779305570935976,944.0235273022882,3.8018939632056124e-5,1.0485955799462119,1.0440262542154113,Allequash Lake,46.038317,89.620617
AL,1995-12-14,4,0.6240331353859973,0.2740176918329562,0.07025098960372353,0.017775845311780652,0.009449129833864553,0.08734124505517385,94,7.095000000000001,830.5,12.98,2.8,0.8442326982479512,5.468016030020155e-4,844.7137219920596,8.03526122185616e-5,0.9860776621344577,0.9415698747399917,Allequash Lake,46.038317,89.620617
AL,1995-12-14,7,0.7475422925295673,0.3135157375025715,0.07438340075688372,0.021484474909202515,0.011282543085211406,0.09285863002290234,109,7.01,1025,16.6,3.7,1.037347768907086,5.689484211828715e-4,1037.8306746719122,9.772372209558111e-5,1.156925905698225,1.1420578904363825,Allequash Lake,46.038317,89.620617
AL,1996-02-20,0,0.6342631867857678,0.28389220325036,0.07786332593849232,0.018926799324773647,0.011282543085211406,0.10836976889444097,99,7.380000000000001,870,12.425,0.4,0.8949529564752382,0.0010303516044974199,895.9657936675015,4.1686938347033464e-5,1.0149455152993938,1.015635620059388,Allequash Lake,46.038317,89.620617
AL,1996-02-20,4,0.7136084634961825,0.3069327298909689,0.07525338205228588,0.021484474909202515,0.01043635235382055,0.09868831980012492,107,7.02,972,15.3,3.8,0.9621905264686766,5.417712807425473e-4,962.6494043499728,9.549925860214369e-5,1.1172790503486396,1.0718569699033647,Allequash Lake,46.038317,89.620617
AL,1996-02-20,7,0.7585208842756623,0.3242131248714256,0.07742833529079125,0.02301908025985984,0.010718415930950836,0.09681449094316052,114,7.05,1122,16.72,4.6,1.0741249635700105,6.649096759729104e-4,1074.7155060583696,8.912509381337459e-5,1.1831814246977388,1.1823227801200948,Allequash Lake,46.038317,89.620617
AL,1996-05-14,0,0.5753780128748939,0.245217033532195,0.061333681325851486,0.017392193974116326,0.009026034468169125,0.07661877992921091,86,7.17,762,10.77,5.8,0.7362561613441597,6.239381887934176e-4,736.8384345994688,6.760829753919819e-5,0.8993209217070567,0.8225249139303332,Allequash Lake,46.038317,89.620617
AL,1996-05-14,4,0.5743799590797943,0.2435712816292944,0.060898690678150416,0.01764796153255921,0.00987222519955998,0.07682698313554029,87,7.15,779,10.95,5.5,0.7412755046798666,5.943296226493546e-4,741.822848420882,7.079457843841373e-5,0.8964978929197984,0.8285690426376162,Allequash Lake,46.038317,89.620617
AL,1996-05-14,7,0.9269424621987125,0.35877391483233906,0.07829831658619339,0.029541153000153458,0.013821115279383971,0.050072871122215284,131,7.025,1256,20.52,5.2,1.3054706337339634,7.775454609005752e-4,1306.167370407732,9.440608762859225e-5,1.3935558466173985,1.3701421655964632,Allequash Lake,46.038317,89.620617
AL,1996-08-08,0,0.5404461300464095,0.2402797778234931,0.06785854104136761,0.015601821065016114,0.007333653005387414,0.06891526129502394,NA,8.57,796,9.67,22.6,0.7872368801835112,0.02603646704798513,816.3905615140636,2.6915348039269138e-6,0.8641862699762862,0.8895222615319077,Allequash Lake,46.038317,89.620617
AL,1996-08-08,2,0.5529218024851539,0.245217033532195,0.06829353168906868,0.015346053506573226,0.0076157165825177,0.0682906516760358,NA,8.55,794,9.84,22.6,0.8014294341519421,0.025312900417660874,829.7187576330408,2.818382931264449e-6,0.8817784212129909,0.9026487028281565,Allequash Lake,46.038317,89.620617
AL,1996-08-08,4,0.5656469883726732,0.2472742234108208,0.06785854104136761,0.016113356181901888,0.007756748371082842,0.06527170518425983,NA,7.234999999999999,823.5,10.379999999999999,18.6,0.7553793549658577,0.0010550009137478506,756.4773294042373,5.821032177708722e-5,0.8968931090067636,0.8294628094349483,Allequash Lake,46.038317,89.620617
AL,1996-08-08,7,0.6617096661510055,0.26249742851265173,0.07046848492757406,0.025065220727402936,0.01212873381660226,0.022694149489902147,NA,7.55,1096,16.35,10.2,1.2571785368009571,0.0029134186153447956,1260.163456640126,2.8183829312644552e-5,1.0197408003186341,1.2949148387228064,Allequash Lake,46.038317,89.620617
AL,1996-11-04,4,0.5778731473626428,0.25426866899814854,0.07046848492757406,0.018159496649444985,0.009449129833864553,0.08005413283364562,92,7.98,830,10.735,3.7,0.8609959482096573,0.004407066736255687,865.5449260855821,1.0471285480508984e-5,0.9207697979378104,0.9549062776134232,Allequash Lake,46.038317,89.620617
AL,1996-11-04,7,0.5758770397724436,0.25262291709524787,0.0695985036321719,0.018671031766330757,0.00930809804529941,0.07786799916718717,91,7.84,850,10.8,3.8,0.8557345124363512,0.0031834200742023775,859.0138139780336,1.4454397707459279e-5,0.9167694922661942,0.9460940297230401,Allequash Lake,46.038317,89.620617
AL,1997-02-26,0,0.6013274115474824,0.2707261880271549,0.08047326982469877,0.01688065885723055,0.011846670239471975,0.10680824484697064,100,7.39,856,11.6,0.4,0.8380846273727804,9.873545214754147e-4,839.0563617614993,4.07380277804113e-5,0.9694075282565666,0.9577268969806986,Allequash Lake,46.038317,89.620617
AL,1997-02-26,7,0.7874644443335495,0.322567372968525,0.07916829788159555,0.02480945316896005,0.01156460666234169,0.04413907974182803,129,7.2,1215,17.53,4.4,1.2053618437685403,0.0010472572140796704,1206.3678547145375,6.309573444801929e-5,1.21400956835263,1.2621127873867897,Allequash Lake,46.038317,89.620617
AL,1997-05-13,0,0.5968361694695344,0.2616745525612014,0.06742355039366654,0.01764796153255921,0.009590161622429696,0.06891526129502394,91,7.97,814,10.51,10.6,0.846431886747265,0.005218210554375636,851.9237561191055,1.071519305237607e-5,0.9435822339569616,0.9301555202190943,Allequash Lake,46.038317,89.620617
AL,1997-05-13,4,0.5948400618793352,0.25838304875540014,0.06698855974596546,0.01841526420788787,0.009026034468169125,0.0682906516760358,91,7.88,814,10.57,8.7,0.8446963612467692,0.004007539781971673,848.8844157628328,1.3182567385564074e-5,0.9386269345885887,0.9260205871729458,Allequash Lake,46.038317,89.620617
AL,1997-05-13,7,0.5945905484305604,0.26002880065830075,0.06720605506981599,0.018287380428666428,0.008885002679603982,0.06881115969185925,90,7.785,813,10.765,8.4,0.8524808533861481,0.0032212646478339997,855.8362385896751,1.6405897731995387e-5,0.9401127845873436,0.9333982804054454,Allequash Lake,46.038317,89.620617
AL,1997-08-27,0,0.597834223264634,0.26332030446410204,0.07046848492757406,0.014578750831244564,0.009026034468169125,0.06995627732667083,90,8.44,809,10.02,19.7,0.8177264945371148,0.01878858825802391,838.3462361575785,3.6307805477010175e-6,0.9462017634875547,0.9154973945899786,Allequash Lake,46.038317,89.620617
AL,1997-08-27,4,0.6048205998303308,0.26332030446410204,0.07090347557527513,0.014834518389687452,0.009026034468169125,0.06912346450135332,NA,7.97,813,10.27,18.5,0.8300258650906844,0.006282714736115654,836.8590050267558,1.071519305237607e-5,0.9538788982593953,0.9144580787963225,Allequash Lake,46.038317,89.620617
AL,1997-08-27,6,0.7153550576376067,0.28265788932318453,0.07155596154682674,0.021740242467645405,0.010859447719515978,0.04205704767853424,103,7.029999999999999,981,14.71,15.1,0.9836727093787112,7.85976983851149e-4,984.4094399486586,9.332543007969925e-5,1.0913091509752633,1.0373751817606127,Allequash Lake,46.038317,89.620617
AL,1997-08-27,7,0.8827785817655571,0.3143386134540218,0.07394841010918264,0.030692107013146452,0.011282543085211406,0.007911721840516344,127,6.78,1242,23.47,11.9,1.334768121658555,5.508804938994012e-4,1335.1673685943624,1.6595869074375596e-4,1.3017577123419082,1.354513267078182,Allequash Lake,46.038317,89.620617
AL,1997-11-07,0,0.5963371425719846,0.26949187409997943,0.07155596154682674,0.01764796153255921,0.008885002679603982,0.07703518634186966,93,7.609999999999999,834.5,10.79,5.2,0.8308280918876703,0.001903136137743089,832.7795789738828,2.4547089156850336e-5,0.95503293975135,0.918651417046887,Allequash Lake,46.038317,89.620617
AL,1997-11-07,4,0.6018264384450321,0.2707261880271549,0.07220844751837835,0.017392193974116326,0.009026034468169125,0.07682698313554029,93,7.62,834,10.78,5.1,0.8312888034057448,0.0019424158822590118,833.2811843865768,2.3988329190194897e-5,0.9621532679646817,0.9190842368917133,Allequash Lake,46.038317,89.620617
AL,1997-11-07,7,0.604321572932781,0.26825756017280394,0.07264343816607942,0.017392193974116326,0.009026034468169125,0.07786799916718717,93,7.61,832,10.87,5.1,0.8368309553174764,0.0019108562900378365,838.7894142344446,2.4547089156850286e-5,0.9626147652457807,0.9256358452428706,Allequash Lake,46.038317,89.620617
AL,1998-02-24,0,0.6118069763960277,0.27566344373585683,0.0765583539953891,0.01764796153255921,0.010154288776690265,0.10077035186341869,104,7.48,837,11.63,1.2,0.8635552867118359,0.0012864183760891925,864.8432564779401,3.3113112148259076e-5,0.9816767356598328,0.9757663457280341,Allequash Lake,46.038317,89.620617
